Column1;full_text;id_str;created_at;username;lang;location;quote_count;reply_count;retweet_count;favorite_count;tweet_url;image_url;mentions;mention_count;target
70;"Menkop Apresiasi Dukungan Muslimat NU Dalam Program Makan Bergizi Gratis #BNetwork 
https://t.co/WqVHI6usWg";1,86506E+18;45632,93612;Beritasatu;in;;0;1;0;0;https://x.com/Beritasatu/status/1865055602474651702;;[];0;
71;"Menkop apresiasi dukungan Muslimat NU dalam program Makan Bergizi Gratis
https://t.co/ukxMqPlfsT";1,86509E+18;45633,03125;RadioElshinta;in;;0;0;0;0;https://x.com/RadioElshinta/status/1865090075564085704;;[];0;
72;"Dukung Program Makan Bergizi Gratis, Induk KUD Siapkan Pengamanan Pasokan

https://t.co/UAIkVfo2Jp";1,86519E+18;45633,3125;SINDOnews;in;;0;0;1;3;https://x.com/SINDOnews/status/1865191997612732852;;[];0;
73;Bank Mandiri Dukung Program Makan Bergizi Gratis, Dorong Pertumbuhan Ekonomi Kerakyatan yang Berkelanjutan https://t.co/tX3jtTIox7  ...;1,86562E+18;45634,49385;portal_papua;in;;0;0;0;0;https://x.com/portal_papua/status/1865620105444630578;;[];0;
74;"Menteri Pendidikan Dasar dan Menengah (Mendikdasmen) Abdul Mu'ti menyebut program Makan Bergizi Gratis bisa mengajarkan anak-anak agar tidak hidup boros.

""Makan siang gratis ini sebagai bagian dari penanaman dan pembiasaan pendidikan karakter bagi anak-anak,"" kata Abdul Mu'ti di https://t.co/wY8WBbGITD";1,86573E+18;45634,79653;tvOneNews;in;;0;1;0;2;https://x.com/tvOneNews/status/1865729790998704501;https://pbs.twimg.com/media/GeRZM1QawAA-0N-.jpg;[];0;
75;"Pemerintah Kota (Pemkot) Tangerang Selatan sudah mulai melakukan uji coba program Makan Bergizi Gratis (MBG) yang merupakan salah satu program unggulan Presiden Prabowo Subianto.

Sekolah pertama yang dilakukan uji coba makan bergizi gratis yaitu TK Negeri Pembina 1 di Ciputat. https://t.co/mBVszC0k06";1,86574E+18;45634,81367;abouttng;in;;0;0;0;0;https://x.com/abouttng/status/1865736001546834186;https://pbs.twimg.com/media/GeRtAVSbgAAWdhB.jpg;[];0;
76;"Kampung Sayur di Yogya Bakal Supply Bahan untuk Program Makan Bergizi Gratis 
#KampungSayur #MakanGratis #MakanBergiziGratis
https://t.co/WUyGTpbl8r";1,86596E+18;45635,44433;republikajogja;in;;0;0;0;0;https://x.com/republikajogja/status/1865964545187237947;;[];0;
77;"Program Makan Bergizi Gratis akan mulai dilaksanakan. Pakar ini menyebut pemerintah harus memperhatikan kesesuaian menu dengan keperluan tiap siswa.

Via @detik_edu  https://t.co/HYxys4av4B";1,86599E+18;45635,51042;detikcom;in;;1;0;0;5;https://x.com/detikcom/status/1865988495233486973;;['detik_edu'];1;detik_edu
78;Istana meninjau kesiapan program makan bergizi gratis di Tanah Sareal, Bogor. Program makan bergizi gratis ini akan diberikan ke 3.018 siswa di 15 sekolah. https://t.co/wtNOsVHsNT;1,866E+18;45635,53681;detikcom;in;;0;0;0;1;https://x.com/detikcom/status/1865998058460528744;;[];0;
79;"BPOM RI akan terlibat dalam program makan bergizi gratis yang diprioritaskan Presiden Prabowo, mulai dari rumah produksi hingga distribusi. Begini perannya.
https://t.co/9iQqwBxYss";1,86602E+18;45635,60903;detikcom;in;;0;0;1;5;https://x.com/detikcom/status/1866024231005557184;;[];0;
80;BPOM RI akan terlibat dalam program makan bergizi gratis yang diprioritaskan Presiden Prabowo, mulai dari rumah produksi hingga distribusi. Begini perannya.  https://t.co/qzHF8YeopK;1,86603E+18;45635,62846;detikHealth;in;;0;0;0;1;https://x.com/detikHealth/status/1866031272843182167;;[];0;
81;Presidential Communication Office (PCO) meninjau uji coba program Makan Bergizi Gratis (MBG) di 15 sekolah, di Bogor, Senin (9/12/2024). Uji coba dilaksanakan di Satuan Pelayanan Pemenuhan Gizi (SPPG) Tanah Sareal. #TirtoDaily https://t.co/CySCWuE3Sp;1,86605E+18;45635,68359;TirtoID;in;;0;0;1;0;https://x.com/TirtoID/status/1866051252603453568;https://pbs.twimg.com/ext_tw_video_thumb/1866050985212452864/pu/img/Rbw7lwFtWGlRRCpp.jpg;[];0;
82;Wamendes PDT, Riza Patria, menginstruksikan jajarannya untuk memastikan pasokan bahan baku terpenuhi untuk program makan bergizi gratis di desa. https://t.co/HujK1ibE56;1,86607E+18;45635,74306;detikcom;in;;0;0;1;3;https://x.com/detikcom/status/1866072801037410796;;[];0;
83;"Simulasi program makan bergizi gratis tak berjalan mulus. Kualitas menu dipertanyakan banyak pihak.

https://t.co/wTsaaEDv12";1,8661E+18;45635,8269;detikcom;in;;1;0;1;14;https://x.com/detikcom/status/1866103187067089053;;[];0;
84;2 Teknologi Program Makan Bergizi Gratis: Monitoring Real-Time dan AI #uzoneID #lifestyle #viral https://t.co/CzzXa2aJjY;1,86635E+18;45636,50065;uzoneindonesia;in;;0;0;0;0;https://x.com/uzoneindonesia/status/1866347345157427663;;[];0;
85;"Menkop Apresiasi Dukungan Muslimat NU Dalam Program Makan Bergizi Gratis

https://t.co/jO9sebKNMu";1,86636E+18;45636,52566;pantaucom_;in;;0;0;1;0;https://x.com/pantaucom_/status/1866356409115595137;;[];0;
86;Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono mengungkapkan susu ikan menjadi salah satu alternatif dalam program Makan Bergizi Gratis (MBG)https://t.co/FmxNOPMJac;1,86636E+18;45636,54586;ANTARABengkulu;in;;0;0;0;0;https://x.com/ANTARABengkulu/status/1866363728440238382;;[];0;
87;Dana Judol di Bank dan e-Wallet Capai Rp 86 Triliun, Legislator Desak Sita untuk Bantu Program Makan Bergizi Gratis https://t.co/jB5gObSc3B #AboeBakarAlHabsy #AnggotaKomisiIIIFraksiPKS #bank #DanaJudol #ewallet #PPATK;1,86639E+18;45636,61906;indoposco;in;;0;0;1;8;https://x.com/indoposco/status/1866390253747200486;;[];0;
88;"Ketua DPD RI Sultan B Najamudin meminta pemerintah untuk memastikan Suplay bahan pangan  terpenuhi secara simultan dan murah sebelum memulai program Makan Bergizi Gratis (MBG).
#dpdri #SBN #pangan #MBG #daridaerahuntukindonesia https://t.co/eSlwZixqp0";1,8664E+18;45636,65255;DPDRI;in;;0;1;0;2;https://x.com/DPDRI/status/1866402390171332817;https://pbs.twimg.com/media/GebLFF-aMAAzsDL.jpg;[];0;
89;"Bank Mandiri Genjot KUR untuk Sektor Pangan, Dukung Ekonomi Kerakyatan dan Program Makan Bergizi Gratis

Link Artikel : https://t.co/E1zrADw917";1,86643E+18;45636,73039;VIVAcoid;in;;0;0;0;0;https://x.com/VIVAcoid/status/1866430599378112810;;[];0;
90;"RaKor dan BimTek PEKNAS pada tanggal 7-9 Desember 2024 di Jakarta terkait Program MAKAN BERGIZI GRATIS (MBG).
Acara dihadiri oleh para Pengurus DPP,  DPW dan DPC PEKNAS seluruh Indonesia serta Badan Gizi Nasional (BGN), 
Para Vendor dan Investor MBG, 
*
*
#PEKNAS
#BGN https://t.co/2G0vZezQsk";1,86645E+18;45636,79602;Urusan_Rasa;in;;0;7;1;7;https://x.com/Urusan_Rasa/status/1866454380519522636;https://pbs.twimg.com/ext_tw_video_thumb/1866454276555558913/pu/img/NbpL4n6qb6VqVPSJ.jpg;[];0;
91;"Program Makan Siang Bergizi Gratis masih menjadi highlight dari pembicaraan warga Indonesia.

Yuk, simak pembahasan selengkapnya di https://t.co/FDxyj08qt7
#HendriSatrio #SATGASKELITIK #Hensa #MakanSiangGratis #PrabowoSubianto #MakanSiang10ribu https://t.co/j2N8AHTzpW";1,86646E+18;45636,81927;tvOneNews;in;;0;3;1;7;https://x.com/tvOneNews/status/1866462810299113867;https://pbs.twimg.com/amplify_video_thumb/1866461597289652224/img/jN0pB9IuYBHicbSz.jpg;[];0;
92;"Prabowo Sebut Program Makan Bergizi Gratis Bisa Putar Roda Ekonomi Desa
https://t.co/CX2wYJ6a4l";1,86647E+18;45636,84307;officialinews_;in;;0;0;0;0;https://x.com/officialinews_/status/1866471430457876869;;[];0;
93;"1. Edan, program makan bergizi gratis (MBG) ini lama2 tak hanya anggaran per-porsinya makin mengecil, tapi alokasi anggarannya yg Rp71 Triliun pun akan hilang lenyap tdk jelas sebagian besar.

Hati2 lho pak Pres @prabowo. Ini anak buah bapak yg tak pinter Math atau sedang mbujuk https://t.co/pnXSSxuAj6";1,8665E+18;45636,91132;ferrykoto;in;;3;3;2;15;https://x.com/ferrykoto/status/1866496165489086667;https://pbs.twimg.com/media/GecgXopb0AAfqnt.jpg;['prabowo'];1;prabowo
94;"Prabowo Janji Program Makan Bergizi Gratis akan Berdayakan Ekonomi Pedesaan 
https://t.co/39ZelXDoJQ";1,8665E+18;45636,92808;fajaronline;in;;0;0;0;0;https://x.com/fajaronline/status/1866502241433047091;;[];0;
95;Menteri Keuangan #SriMulyani mengatakan alokasi #BelanjaNegara pada tahun 2025 sebesar Rp2.701,4 triliun akan dialokasikan untuk mendukung program prioritas pembangunan yaitu swasembada pangan, pendidikan dan kesehatan, hingga program makan siang bergizi gratis. https://t.co/zIRe86oPZf;1,86651E+18;45636,94715;Metro_TV;in;;0;5;1;10;https://x.com/Metro_TV/status/1866509152883007498;https://pbs.twimg.com/ext_tw_video_thumb/1866508980576804864/pu/img/DmhVW2tkJGyHyzB7.jpg;[];0;
96;"Presiden Prabowo Sebut Program Makan Bergizi Gratis Perkuat Ekonomi Desa

Presiden Prabowo Subianto menegaskan komitmen pemerintah untuk memperkuat ekonomi pedesaan melalui implementasi program Makan Bergizi Gratis (MBG).

Pernyataan ini disampaikan Prabowo dalam acara penyerahan https://t.co/SXhDC2HfQO";1,86664E+18;45637,32073;akuratco;in;;0;0;2;1;https://x.com/akuratco/status/1866644530013016581;https://pbs.twimg.com/media/GeenOt6aEAEXG5c.jpg;[];0;
97;"Banyak yang penasaran, ""Susu ikan bau amis, gak sih?"" 🤔 Dalam program makan gratis bergizi Prabowo Subianto, Susu Ikan jadi sorotan utama!

🎥 Yuk, simak obrolan seru di Big Cheese bersama Bapak Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono.

#detikFinance https://t.co/UgPvRzNNyi";1,86665E+18;45637,33336;detikfinance;in;;0;0;3;6;https://x.com/detikfinance/status/1866649105818132830;https://pbs.twimg.com/ext_tw_video_thumb/1866551618440925186/pu/img/KzjCGF1g3ZbcT_K5.jpg;[];0;
98;Gibran meninjau program makan bergizi gratis di Muhammadiyah Boarding School, Bogor. Seperti apa momennya? https://t.co/hGlVT8oyJH;1,86671E+18;45637,493;detikcom;in;;9;82;6;45;https://x.com/detikcom/status/1866706960722301385;;[];0;
99;Pemerintah siap melaksanakan Program Makan Bergizi Gratis (MBG) mulai 2 Januari 2025. Dalam proses uji coba selama beberapa bulan terakhir, pemerintah semakin menemukan format ideal dalam proses pelaksanaan program, dari mulai penyediaan bahan baku, operasional unit pelayanan, https://t.co/pMSZsTrAf3;1,86671E+18;45637,5033;tvOneNews;in;;1;6;3;23;https://x.com/tvOneNews/status/1866710693829050582;https://pbs.twimg.com/media/Gefjeh8aEAMx72W.jpg;[];0;
100;"Presiden RI ke 8  @prabowo menyatakan bahwa setiap tahun, akan beredar uang dalam jumlah besar di setiap desa melalui program Makan Bergizi Gratis. 

Presiden  juga berjanji untuk mendistribusikan perputaran uang yang selama ini terkonsentrasi di Jakarta ke desa-desa, guna https://t.co/FiM1ZZYiJq";1,86671E+18;45637,50375;__LOVE_AG4EVER;in;;0;24;15;76;https://x.com/__LOVE_AG4EVER/status/1866710857427857704;https://pbs.twimg.com/amplify_video_thumb/1866710762418475011/img/YzEyrGzjliQtAI03.jpg;['prabowo'];1;prabowo
101;Alokasi Belanja Pemerintah Pusat Rp2.701 Triliun untuk Program Makan Bergizi Gratis hingga Pendidikan https://t.co/GrMZHq4tMR;1,86671E+18;45637,50763;pajakcom;in;;0;0;0;0;https://x.com/pajakcom/status/1866712262217699469;;[];0;
102;Presiden Prabowo Subianto menyampaikan bahwa program unggulan makan bergizi gratis dapat meningkatkan peredaran uang di desa-desa hingga mencapai Rp8 miliar per desa per tahun. Hal ini disampaikan dalam gelaran penyerahan Daftar Isian Pelaksanaan Anggaran (DIPA) dan Transfer ke https://t.co/nE7ncLTV3t;1,86672E+18;45637,53164;Metro_TV;in;;0;8;1;3;https://x.com/Metro_TV/status/1866720964396114355;https://pbs.twimg.com/ext_tw_video_thumb/1866707367230050306/pu/img/gwQL8dgdn1bFAbmI.jpg;[];0;
103;"PT Timah terus berkomitmen mendukung kesehatan anak bangsa melalui program Makan Bergizi Gratis. 

Kali ini, program menyentuh 196 siswa SD dan TK di Kabupaten Bangka. Semangat menciptakan Generasi Emas 2045 dimulai dari piring mereka! 🍽️💪✨

https://t.co/nLba6VCJI5

#PTTimah https://t.co/TtwKLRKKF7";1,86672E+18;45637,54008;Official_TIMAH;in;;0;0;0;0;https://x.com/Official_TIMAH/status/1866724021733298467;https://pbs.twimg.com/media/GefvlZtaEAg7j6q.jpg;[];0;
104;Wakil Presiden RI Gibran Rakabuming Raka memastikan program makan bergizi gratis tidak hanya diterapkan di sekolah dan ibu hamil namun juga akan diterapkan di pondok pesantren// Gibran menyatakan pentingnya kebutuhan gizi para santri terpenuhi. Khususnya, karena mereka tak https://t.co/zSa2h2VqTo;1,86673E+18;45637,56081;RadioElshinta;in;;0;0;0;0;https://x.com/RadioElshinta/status/1866731534176358678;https://pbs.twimg.com/media/Gef2a_aaEAEjrbI.jpg;[];0;
105;Anggaran Program Makan Bergizi Gratis Capai Rp71 Triliun https://t.co/fWC1y3K92R;1,86674E+18;45637,58334;pajakcom;in;;0;0;0;0;https://x.com/pajakcom/status/1866739701136159116;;[];0;
106;1. Pondok Pesantren Muhammadiyah Boarding School (MBS) Ki Bagus Hadikusumo, sebagai lembaga pendidikan yang berkomitmen penuh terhadap kemajuan peradaban bangsa, mengundang Wakil Presiden Gibran Rakabuming untuk meninjau simulasi program Makan Bergizi Gratis (MBG). Kegiatan ini https://t.co/E6COkYej1Q;1,86675E+18;45637,61623;KemensetnegRI;in;;0;2;7;17;https://x.com/KemensetnegRI/status/1866751615077847552;https://pbs.twimg.com/media/GegIjymaEAUZ0UR.jpg;[];0;
107;"Kabar Baik, Program Makan Bergizi Gratis Bakal Diterapkan di Pesantren #BNetwork
https://t.co/iabJyb7IfO";1,86675E+18;45637,62431;Beritasatu;in;;0;1;0;0;https://x.com/Beritasatu/status/1866754542806704561;;[];0;
108;"Presiden Prabowo Subianto mengatakan, program makan bergizi gratis yang akan dilaksanakan pemerintah bisa meningkatkan peredaran uang hingga 800 persen di daerah.

Peningkatan itu jika diperbandingkan dengan program dana desa yang memberi Rp1 miliar/tahun untuk desa.

#SmartNews https://t.co/v4a0ZCRxDk";1,86675E+18;45637,62501;RadioSmartFM;in;;0;0;0;0;https://x.com/RadioSmartFM/status/1866754799829410207;https://pbs.twimg.com/media/GefIYdNbkAAvN80.jpg;[];0;
109;"Wapres Gibran Sosialisasikan Program Makan Bergizi Gratis di Pondok Pesantren Muhammadiyah Bogor
https://t.co/fqafTsuFiw";1,86678E+18;45637,68247;Beritasatu;in;;0;0;1;1;https://x.com/Beritasatu/status/1866775621650514024;;[];0;
110;"Presiden Prabowo mengumumkan, program makan bergizi gratis (MBG) akan meningkatkan alokasi anggaran ke desa-desa, sebagai upaya untuk memberdayakan ekonomi di tingkat pedesaan, kecamatan, hingga provinsi.

Bahkan, Presiden mengatakan MBG dapat membuat peredaran uang di desa https://t.co/XxYPTVSZMC";1,86678E+18;45637,68485;akuratco;in;;0;0;1;1;https://x.com/akuratco/status/1866776483144012184;https://pbs.twimg.com/media/GegfUJTb0AAokEy.jpg;[];0;
111;"Padahal Menurut Prabowo, penghematan anggaran itu bisa membangun bendungan, irigasi, sarana pendidikan, serta mendanai program makan bergizi gratis. 

https://t.co/LYsj397XuM";1,86681E+18;45637,76618;PaltiHutabarat;in;;0;0;2;4;https://x.com/PaltiHutabarat/status/1866805957000564944;;[];0;
112;"Presiden Prabowo Subianto mengumumkan bahwa program makan bergizi gratis akan meningkatkan alokasi anggaran ke desa-desa. 

Hal ini sebagai upaya untuk memberdayakan ekonomi di tingkat pedesaan, kecamatan, hingga provinsi.

Simak berita selengkapnya hanya di https://t.co/vYOVnhXcaN";1,86682E+18;45637,79314;tvOneNews;in;;0;0;1;4;https://x.com/tvOneNews/status/1866815725291340218;https://pbs.twimg.com/ext_tw_video_thumb/1866815272604385280/pu/img/T8P8SOB5I6DFeTcg.jpg;[];0;
113;"Presiden Prabowo Subianto mengatakan, program Makan Bergizi Gratis (MBG) merupakan langkah strategis untuk memberdayakan ekonomi di pedesaan. 

Hal tersebut disampaikan Prabowo saat acara penyerahan Daftar Isian Pelaksanaan Anggaran (DIPA) dan Buku Daftar Alokasi Transfer ke https://t.co/vc8AT7ojqN";1,86682E+18;45637,79615;tvOneNews;in;;0;0;0;2;https://x.com/tvOneNews/status/1866816817542594743;https://pbs.twimg.com/media/GehD_prbYAA_JHI.jpg;[];0;
114;"Kasat Binmas Polres Lumajang Melaksanakan Kegiatan Program Makan Bergizi Gratis, Yang Dilaksanakan Di MA Putri Nurul Masyithoh Lumajang.

@divisihumaspolri
@humaspoldajatim
@polisi_indonesia

#IndonesiaDamai
#divisihumaspolri
#humaspolri
#humaspoldajatim
#polri
#polripresisi https://t.co/Hoz0tLwF2k";1,86684E+18;45637,85089;PolsekKunir;in;;1;0;0;0;https://x.com/PolsekKunir/status/1866836654138462576;https://pbs.twimg.com/ext_tw_video_thumb/1866836498605281282/pu/img/9KQKTfkBCSpACEsz.jpg;['divisihumaspolri', 'humaspoldajatim', 'polisi_indonesia'];3;divisihumaspolri
115;"Sri Mulyani: Program Makan Bergizi Gratis Dapat Menggerakan Ekonomi Daerah
https://t.co/F41termyWc";1,86685E+18;45637,88733;InvestorID;in;;0;0;0;1;https://x.com/InvestorID/status/1866849859774349614;;[];0;
116;"Prancis Dukung Program Makan Bergizi Gratis Prabowo
https://t.co/oZe6inHPyW";1,86688E+18;45637,96376;InvestorID;in;;0;0;0;0;https://x.com/InvestorID/status/1866877557489926164;;[];0;
117;BPOM Kawal Program Makan Bergizi Gratis: Dapur hingga Distribusi Diawasi https://t.co/z5aoqv3cte lewat @rakyatpembaruan.com;1,86689E+18;45637,99659;rakyatpembaruan;in;;0;0;0;0;https://x.com/rakyatpembaruan/status/1866889453807210738;;['rakyatpembaruan'];1;rakyatpembaruan
118;BPOM Kawal Program Makan Bergizi Gratis: Dapur hingga Distribusi Diawasi https://t.co/z5aoqv3cte lewat @rakyatpembaruan.com;1,86689E+18;45637,99709;rakyatpembaruan;in;;0;0;0;0;https://x.com/rakyatpembaruan/status/1866889637660332399;;['rakyatpembaruan'];1;rakyatpembaruan
119;"Pemerintah melalui Kantor Komunikasi Kepresidenan meninjau secara langsung kesiapan pelaksanaan program Makan Bergizi Gratis (MBG) di Unit Pelayanan MBG Tanah Sareal, Bogor, Jawa Barat; serta SDN Kedung Badak 1 dan SMP Siliwangi Kota Bogor, Senin (9/12/2… https://t.co/aTtjZTsE0l";1,86691E+18;45638,04515;KompasData;in;;0;0;0;0;https://x.com/KompasData/status/1866907051013619836;;[];0;
120;Kepala BPOM Temui Jaksa Agung Minta Kawal Program Makan Bergizi Gratis https://t.co/wCeRmPwMMr;1,86694E+18;45638,1255;CNNIndonesia;in;;2;4;8;32;https://x.com/CNNIndonesia/status/1866936171340894568;;[];0;
121;please bantu isi atau barter kuesioner penelitian sender tentang program makan bergizi gratis (MBG) 🥹🤚kriterianya kayak dibawah ini. bolee reply aja yaa. nanti sender kirim linknya lewat dm, makasi gais 💚 https://t.co/W0ghxg2MtM;1,97767E+18;45943,68416;tanyarlfes;in;;0;6;1;17;https://x.com/tanyarlfes/status/1977666917310648428;https://pbs.twimg.com/media/G3IVlMaXoAAGxrv.jpg;[];0;
122;Program Makan Bergizi Gratis membuktikan fleksibilitasnya dengan mengubah fungsi dapur layanan menjadi posko darurat, memastikan ratusan ribu korban bencana alam tetap mendapatkan akses pangan sehat dan layak di tengah situasi krisis. https://t.co/yRqOeYUH2C;1,99533E+18;45992,41674;PrayogaAditam;in;;0;0;0;0;https://x.com/PrayogaAditam/status/1995327013603701069;https://pbs.twimg.com/media/G7DTWCsWsAIO8wj.jpg;[];0;
123;"WE’RE HIRING – DAPUR SPPG MBG!

Yayasan Apta Peduli Bangsa membuka kesempatan bagi kamu yang ingin berkontribusi dalam program makan bergizi gratis untuk masyarakat 🌿🍱

Saat ini kami membuka lowongan untuk posisi:

🔹 Ahli Gizi

Kualifikasi utama:
✔ Pria/Wanita
✔ Minimal https://t.co/onjeWyapc2";1,99534E+18;45992,43986;lokerjogja_;in;;0;0;0;0;https://x.com/lokerjogja_/status/1995335395857596747;https://pbs.twimg.com/media/G7Da9jBaoAAl3Wb.jpg;[];0;
124;"Badan Gizi Nasional (BGN) memastikan Program Makan Bergizi Gratis mulai berjalan pada awal Januari 2026 dengan belanja harian mencapai Rp900 miliar. Kepala BGN Dadan Hindayana menegaskan, “Satu hari di bulan Januari kami akan menggunakan uang Rp900 miliar.”

Belanja besar ini https://t.co/nKEjY3X7Ut";1,99544E+18;45992,72961;liputan6dotcom;in;;0;21;2;4;https://x.com/liputan6dotcom/status/1995440394457252193;https://pbs.twimg.com/media/G7E6dkaXIAA9Ae3.jpg;[];0;
125;Seorang pedagang telur bernama Stefanus Gulo merasa bangga dan bersyukur karena lapak dagangannya dipercaya menjadi salah satu pemasok telur untuk kebutuhan program Makan Bergizi Gratis (MBG). https://t.co/cEvakJXmhj;1,99569E+18;45993,42815;cmerconk;in;;0;0;0;0;https://x.com/cmerconk/status/1995693540823982248;https://pbs.twimg.com/media/G7IgsuvbgAE8d1S.jpg;[];0;
